year,exam_type,exam_name,problem_no,problem_title,problem_url,answer_key_url,source
2018,AIME II,2018 AIME II,15,2018 AIME II Problem 15,https://artofproblemsolving.com/wiki/index.php/2018_AIME_II_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2018_AIME_II_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,1,2019 AIME I Problem 1,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,2,2019 AIME I Problem 2,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,3,2019 AIME I Problem 3,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,4,2019 AIME I Problem 4,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,5,2019 AIME I Problem 5,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,6,2019 AIME I Problem 6,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,7,2019 AIME I Problem 7,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,8,2019 AIME I Problem 8,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,9,2019 AIME I Problem 9,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,10,2019 AIME I Problem 10,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,11,2019 AIME I Problem 11,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,12,2019 AIME I Problem 12,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,13,2019 AIME I Problem 13,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,14,2019 AIME I Problem 14,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME I,2019 AIME I,15,2019 AIME I Problem 15,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2019_AIME_I_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,1,2019 AIME II Problem 1,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,2,2019 AIME II Problem 2,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,3,2019 AIME II Problem 3,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,4,2019 AIME II Problem 4,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,5,2019 AIME II Problem 5,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,6,2019 AIME II Problem 6,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,7,2019 AIME II Problem 7,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,8,2019 AIME II Problem 8,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,9,2019 AIME II Problem 9,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,10,2019 AIME II Problem 10,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,11,2019 AIME II Problem 11,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,12,2019 AIME II Problem 12,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,13,2019 AIME II Problem 13,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,14,2019 AIME II Problem 14,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2019,AIME II,2019 AIME II,15,2019 AIME II Problem 15,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2019_AIME_II_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,1,2020 AIME I Problem 1,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,2,2020 AIME I Problem 2,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,3,2020 AIME I Problem 3,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,4,2020 AIME I Problem 4,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,5,2020 AIME I Problem 5,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,6,2020 AIME I Problem 6,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,7,2020 AIME I Problem 7,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,8,2020 AIME I Problem 8,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,9,2020 AIME I Problem 9,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,10,2020 AIME I Problem 10,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,11,2020 AIME I Problem 11,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,12,2020 AIME I Problem 12,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,13,2020 AIME I Problem 13,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,14,2020 AIME I Problem 14,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME I,2020 AIME I,15,2020 AIME I Problem 15,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2020_AIME_I_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,1,2020 AIME II Problem 1,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,2,2020 AIME II Problem 2,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,3,2020 AIME II Problem 3,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,4,2020 AIME II Problem 4,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,5,2020 AIME II Problem 5,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,6,2020 AIME II Problem 6,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,7,2020 AIME II Problem 7,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,8,2020 AIME II Problem 8,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,9,2020 AIME II Problem 9,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,10,2020 AIME II Problem 10,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,11,2020 AIME II Problem 11,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,12,2020 AIME II Problem 12,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,13,2020 AIME II Problem 13,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,14,2020 AIME II Problem 14,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2020,AIME II,2020 AIME II,15,2020 AIME II Problem 15,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2020_AIME_II_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,1,2021 AIME I Problem 1,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,2,2021 AIME I Problem 2,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,3,2021 AIME I Problem 3,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,4,2021 AIME I Problem 4,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,5,2021 AIME I Problem 5,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,6,2021 AIME I Problem 6,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,7,2021 AIME I Problem 7,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,8,2021 AIME I Problem 8,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,9,2021 AIME I Problem 9,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,10,2021 AIME I Problem 10,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,11,2021 AIME I Problem 11,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,12,2021 AIME I Problem 12,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,13,2021 AIME I Problem 13,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,14,2021 AIME I Problem 14,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME I,2021 AIME I,15,2021 AIME I Problem 15,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2021_AIME_I_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,1,2021 AIME II Problem 1,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,2,2021 AIME II Problem 2,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,3,2021 AIME II Problem 3,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,4,2021 AIME II Problem 4,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,5,2021 AIME II Problem 5,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,6,2021 AIME II Problem 6,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,7,2021 AIME II Problem 7,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,8,2021 AIME II Problem 8,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,9,2021 AIME II Problem 9,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,10,2021 AIME II Problem 10,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,11,2021 AIME II Problem 11,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,12,2021 AIME II Problem 12,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,13,2021 AIME II Problem 13,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,14,2021 AIME II Problem 14,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2021,AIME II,2021 AIME II,15,2021 AIME II Problem 15,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2021_AIME_II_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,1,2022 AIME I Problem 1,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,2,2022 AIME I Problem 2,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,3,2022 AIME I Problem 3,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,4,2022 AIME I Problem 4,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,5,2022 AIME I Problem 5,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,6,2022 AIME I Problem 6,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,7,2022 AIME I Problem 7,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,8,2022 AIME I Problem 8,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,9,2022 AIME I Problem 9,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,10,2022 AIME I Problem 10,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,11,2022 AIME I Problem 11,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,12,2022 AIME I Problem 12,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,13,2022 AIME I Problem 13,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,14,2022 AIME I Problem 14,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME I,2022 AIME I,15,2022 AIME I Problem 15,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2022_AIME_I_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,1,2022 AIME II Problem 1,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,2,2022 AIME II Problem 2,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,3,2022 AIME II Problem 3,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,4,2022 AIME II Problem 4,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,5,2022 AIME II Problem 5,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,6,2022 AIME II Problem 6,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,7,2022 AIME II Problem 7,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,8,2022 AIME II Problem 8,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,9,2022 AIME II Problem 9,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,10,2022 AIME II Problem 10,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,11,2022 AIME II Problem 11,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,12,2022 AIME II Problem 12,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
2022,AIME II,2022 AIME II,13,2022 AIME II Problem 13,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2022_AIME_II_Answer_Key,AoPS Wiki
